RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,None
201,1096,MEX,LUQUE Juan (MEX),S,0,Oscar BONFIGLIO,GK,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,Unknown,G40'
201,1096,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,Unknown,G70'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,C,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,Unknown,G43' G87'
201,1096,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),S,0,Dionisio MEJIA,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,None
201,1096,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,Unknown,G19'
201,1096,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),N,0,Isidoro SOTA,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,Unknown,None
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),N,0,Roberto GAYON,Unknown,None
201,1096,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,None
201,1090,BEL,GOETINCK Hector (BEL),S,0,Arnold BADJOU,GK,None
201,1090,USA,MILLAR Bob (USA),S,0,Tom FLORIE,C,G45'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jean DE CLERQ,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jan DIDDENS,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),S,0,Auguste HELLEMANS,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Bart McGHEE,Unknown,G23'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Nikolaas HOYDONCKX,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jacques MOESCHAL,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,Unknown,G69'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Theodore NOUWENS,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Ralph TRACY,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),S,0,Fernand ADAMS,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Alexander WOOD,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),S,0,Louis VERSYP,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Andrew AULD,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),S,0,Bernard VOORHOOF,Unknown,None
201,1090,USA,MILLAR Bob (USA),S,0,Jim BROWN,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),S,0,Pierre BRAINE,C,None
201,1090,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),N,0,Alexis CHANTRAINE,Unknown,None
201,1090,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),N,0,Jean DE BIE,Unknown,None
201,1090,USA,MILLAR Bob (USA),N,0,Jim GENTLE,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),N,0,Andre SAEYS,Unknown,None
201,1090,USA,MILLAR Bob (USA),N,0,Phil SLONE,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),N,0,Henri DE DEKEN,Unknown,None
201,1090,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,Unknown,None
201,1090,BEL,GOETINCK Hector (BEL),N,0,Gerard DELBEKE,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,JOEL,GK,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,TEOPHILO,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,POLY,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FAUSTO,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,Unknown,G30'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,PREGUINHO,C,G62'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,NILO,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,C,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,BRILHANTE,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ARAKEN,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,Unknown,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,HERMOGENES,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Branislav SEKULIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ITALIA,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FERNANDO GIUDICELLI,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,CARVALHO LEITE,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENEDICTO,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,OSCARINO,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENVENUTTO,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,DOCA,Unknown,None
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragutin NAJDANOVIC,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,PAMPLONA,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,FORTES,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MANOELZINHO,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,IVAN MARIZ,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MODERATO,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,VELLOSO,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,ZE LUIS,Unknown,None
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,RUSSINHO,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ion LAPUSNEANU,GK,None
201,1098,PER,BRU Francisco (ESP),S,0,Juan VALDIVIESO,GK,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ladislau RAFFINSKY,Unknown,None
201,1098,PER,BRU Francisco (ESP),S,0,Alejandro VILLANUEVA,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf BUERGER,Unknown,None
201,1098,PER,BRU Francisco (ESP),S,0,Julio LORES,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert DESU,Unknown,G1'
201,1098,PER,BRU Francisco (ESP),S,0,Placido GALINDO,C,R70'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Alfred EISENBEISSER,Unknown,None
201,1098,PER,BRU Francisco (ESP),S,0,Domingo GARCIA,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Nicolae KOVACS,Unknown,G89'
201,1098,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Constantin STANCIU,Unknown,G79'
201,1098,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert STEINER,Unknown,None
201,1098,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Emerich VOGL,C,None
201,1098,PER,BRU Francisco (ESP),S,0,Demetrio NEYRA,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf WETZER,Unknown,None
201,1098,PER,BRU Francisco (ESP),S,0,Alberto SORIA,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Stefan BARBU,Unknown,None
201,1098,PER,BRU Francisco (ESP),S,0,Luis SOUZA,Unknown,G75'
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Iosif CZAKO,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Jorge PARDON,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Ilile SUBASEANU,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Jose FLORES,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Samuel ZAUBER,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Antonio MAQUILON,Unknown,None
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Corneliu ROBE,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Lizardo NUE RODRIGUEZ,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Julio QUINTANA,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Arturo FERNANDEZ,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Pablo PACHECO,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Carlos CILLONIZ,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Jorge GONGORA,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Jorge SARMIENTO,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Juan Alfonso VALLE,Unknown,None
201,1098,PER,BRU Francisco (ESP),N,0,Eduardo ASTENGO,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Angel BOSSIO,GK,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Francisco VARALLO,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Pedro SUAREZ,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Jose DELLA TORRE,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Juan EVARISTO,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Mario EVARISTO,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Manuel FERREIRA,C,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Roberto CERRO,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Ramon MUTTIS,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Luis MONTI,Unknown,G81'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Natalio PERINETTI,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alejandro SCOPELLI,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos SPADARO,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos PEUCELLE,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Rodolfo ORLANDINI,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Fernando PATERNOSTER,Unknown,None
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Adolfo ZUMELZU,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Guillermo STABILE,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Edmundo PIAGGIO,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Atilio DEMARIA,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Juan BOTASSO,Unknown,None
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alberto CHIVIDINI,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Roberto CORTES,GK,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Isidoro SOTA,GK,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Victor MORALES,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Tomas OJEDA,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Ulises POIRIER,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,Unknown,W51'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SAAVEDRA,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos SCHNEBERGER,C,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SUBIABRE,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Arturo TORRES,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Roberto GAYON,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos VIDAL,Unknown,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,C,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Eberardo VILLALOBOS,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Humberto ELGUETA,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo RIVEROS,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),N,0,Oscar BONFIGLIO,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Arturo CODDOU,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),N,0,Dionisio MEJIA,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Horacio MUNOZ,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Cesar ESPINOZA,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Casimiro TORRES,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Juan AGUILERA,Unknown,None
201,1095,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo ARELLANO,Unknown,None
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Ernesto CHAPARRO,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,None
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jesus BERMUDEZ,GK,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,Unknown,G65'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jose BUSTAMANTE,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Casiano CHAVARRIA,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragutin NAJDANOVIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Segundo DURANDAL,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rene FERNANDEZ,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,Unknown,G85'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Gumercindo GOMEZ,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Diogenes LARA,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rafael MENDEZ,C,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,Unknown,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge BALDERRAMA,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Mario ALBORTA,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,C,None
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge ARGOTE,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel BRITO,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Jose NOYA,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel MURILLO,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Luis REYES PENARANDA,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Eduardo REYES ORTIZ,Unknown,None
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav SEKULIC,Unknown,None
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Renato SAINZ,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Modesto DENIS,GK,None
201,1097,USA,MILLAR Bob (USA),S,0,Tom FLORIE,C,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Eusebio DIAZ,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Diogenes DOMINGUEZ,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Romildo ETCHEVERRY,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,Bart McGHEE,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Delfin BENITEZ CACERES,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Aurelio GONZALEZ,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,Unknown,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Jose Leon MIRACCA,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,Ralph TRACY,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Lino NESSI,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,Alexander WOOD,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Quiterio OLMEDO,Unknown,None
201,1097,USA,MILLAR Bob (USA),S,0,Andrew AULD,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Luis VARGAS PENA,C,None
201,1097,USA,MILLAR Bob (USA),S,0,Jim BROWN,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Francisco AGUIRRE,Unknown,None
201,1097,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Santiago BENITEZ,Unknown,None
201,1097,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Gerardo ROMERO,Unknown,None
201,1097,USA,MILLAR Bob (USA),N,0,Jim GENTLE,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Eustaquio CHAMORRO,Unknown,None
201,1097,USA,MILLAR Bob (USA),N,0,Phil SLONE,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Diego FLORENTIN,Unknown,None
201,1097,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Bernabe RIVERA,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Jacinto VILLALBA,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Amadeo ORTEGA,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Cayetano CARRERAS SAGUEIR,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Pedro BENITEZ,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Salvador FLORES,Unknown,None
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Tranquilino GARCETE,Unknown,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Enrique BALLESTRERO,GK,None
201,1099,PER,BRU Francisco (ESP),S,0,Jorge PARDON,GK,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Hector CASTRO,Unknown,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Luis SOUZA,Unknown,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Pedro CEA,Unknown,None
201,1099,PER,BRU Francisco (ESP),S,0,Eduardo ASTENGO,Unknown,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Lorenzo FERNANDEZ,Unknown,None
201,1099,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,Unknown,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Alvaro GESTIDO,Unknown,None
201,1099,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,Unknown,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Victoriano IRIARTE,Unknown,None
201,1099,PER,BRU Francisco (ESP),S,0,Placido GALINDO,Unknown,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Jose ANDRADE,Unknown,None
201,1099,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,Unknown,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Pedro PETRONE,Unknown,None
201,1099,PER,BRU Francisco (ESP),S,0,Antonio MAQUILON,C,None
201,1099,URU,SUPPICI Alberto (URU),S,0,Domingo TEJERA,Unknown,None
